,wsid,wsnm,elvt,lat,lon,inme,city,prov,mdct,date,yr,mo,da,hr,prcp,stp,smax,smin,gbrd,temp,dewp,tmax,dmax,tmin,dmin,hmdy,hmax,hmin,wdsp,wdct,gust
703,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 07:00:00,2007-12-05,2007,12,5,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 08:00:00,2007-12-05,2007,12,5,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 09:00:00,2007-12-05,2007,12,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 10:00:00,2007-12-05,2007,12,5,10,,987.0,987.0,986.4,717.87,27.2,19.8,27.2,20.8,22.6,19.4,64.0,87.0,64.0,1.7,87.0,0.0
707,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 11:00:00,2007-12-05,2007,12,5,11,,987.4,987.4,987.0,1128.289,27.3,18.7,27.9,19.8,26.5,18.6,59.0,65.0,58.0,2.9,115.0,5.3
708,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 12:00:00,2007-12-05,2007,12,5,12,,987.2,987.4,987.0,2332.115,29.4,18.4,29.8,19.3,27.3,18.1,52.0,60.0,50.0,2.6,93.0,6.3
709,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 13:00:00,2007-12-05,2007,12,5,13,,986.7,987.3,986.7,2473.804,30.2,17.9,30.9,19.3,28.7,17.8,48.0,56.0,47.0,2.7,103.0,6.4
710,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 14:00:00,2007-12-05,2007,12,5,14,,985.9,986.7,985.9,2717.285,31.8,17.8,31.9,19.1,29.8,17.6,43.0,51.0,43.0,2.1,105.0,6.1
711,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 15:00:00,2007-12-05,2007,12,5,15,,985.0,985.9,985.0,3132.015,32.8,16.9,33.4,18.2,31.1,15.6,39.0,45.0,36.0,2.2,110.0,5.8
712,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 16:00:00,2007-12-05,2007,12,5,16,,984.0,985.0,984.0,2656.848,33.7,15.3,34.2,17.7,32.0,15.0,33.0,42.0,33.0,1.1,30.0,5.6
713,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 17:00:00,2007-12-05,2007,12,5,17,,983.2,984.0,983.2,1400.229,33.0,16.8,34.6,17.9,32.3,14.9,38.0,42.0,31.0,1.3,56.0,4.5
714,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 18:00:00,2007-12-05,2007,12,5,18,,982.2,983.2,982.2,1780.825,33.8,15.6,35.3,17.4,33.0,14.4,34.0,39.0,29.0,1.2,19.0,2.9
715,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 19:00:00,2007-12-05,2007,12,5,19,,981.6,982.2,981.5,1599.356,33.8,16.4,35.6,17.2,33.7,14.0,35.0,37.0,28.0,0.9,45.0,2.7
716,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 20:00:00,2007-12-05,2007,12,5,20,,981.7,981.7,981.5,661.721,33.4,21.8,34.6,21.8,33.2,15.5,51.0,51.0,32.0,0.4,62.0,2.2
717,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 21:00:00,2007-12-05,2007,12,5,21,,982.0,982.1,981.6,87.896,28.9,21.6,33.3,24.6,28.9,20.6,65.0,76.0,51.0,0.4,105.0,2.4
718,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 22:00:00,2007-12-05,2007,12,5,22,,982.7,982.7,982.0,0.0,26.9,21.8,28.9,22.4,26.9,20.3,74.0,74.0,61.0,0.2,143.0,1.1
719,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-05 23:00:00,2007-12-05,2007,12,5,23,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 00:00:00,2007-12-06,2007,12,6,0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 01:00:00,2007-12-06,2007,12,6,1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 02:00:00,2007-12-06,2007,12,6,2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 03:00:00,2007-12-06,2007,12,6,3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 04:00:00,2007-12-06,2007,12,6,4,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 05:00:00,2007-12-06,2007,12,6,5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 06:00:00,2007-12-06,2007,12,6,6,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 07:00:00,2007-12-06,2007,12,6,7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 08:00:00,2007-12-06,2007,12,6,8,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 09:00:00,2007-12-06,2007,12,6,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 10:00:00,2007-12-06,2007,12,6,10,,988.0,988.0,987.1,409.48900000000003,25.4,22.6,25.7,23.1,24.6,22.0,84.0,91.0,81.0,0.9,320.0,1.9
731,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 11:00:00,2007-12-06,2007,12,6,11,,988.5,988.5,988.0,789.6419999999999,26.7,21.2,26.9,22.6,25.4,21.2,72.0,85.0,72.0,,99.0,2.1
732,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 12:00:00,2007-12-06,2007,12,6,12,,988.5,988.6,988.4,1460.1729999999998,27.9,20.2,28.0,21.6,26.7,19.8,63.0,73.0,62.0,1.8,104.0,4.0
733,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 13:00:00,2007-12-06,2007,12,6,13,,987.9,988.6,987.9,2563.597,29.5,19.4,30.1,20.1,27.8,18.9,55.0,63.0,52.0,0.6,121.0,3.6
734,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 14:00:00,2007-12-06,2007,12,6,14,,987.0,987.9,987.0,3324.4970000000003,31.4,17.6,32.1,19.7,29.3,17.3,44.0,56.0,43.0,1.6,126.0,4.7
735,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 15:00:00,2007-12-06,2007,12,6,15,,985.7,987.0,985.7,3665.8109999999997,33.0,18.7,33.0,19.1,31.2,17.2,43.0,46.0,41.0,1.6,357.0,5.4
736,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 16:00:00,2007-12-06,2007,12,6,16,,984.4,985.7,984.4,2975.1259999999997,33.7,17.4,33.9,19.1,32.0,16.4,38.0,44.0,37.0,1.6,113.0,5.5
737,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 17:00:00,2007-12-06,2007,12,6,17,,983.3,984.4,983.3,2805.1290000000004,34.5,16.8,35.3,18.2,32.5,15.9,35.0,42.0,33.0,1.8,74.0,3.7
738,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 18:00:00,2007-12-06,2007,12,6,18,,982.3,983.3,982.3,2616.5370000000003,34.4,16.0,35.2,17.3,33.7,15.3,34.0,35.0,32.0,1.7,35.0,3.7
739,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 19:00:00,2007-12-06,2007,12,6,19,,981.7,982.3,981.7,1668.441,34.7,15.5,35.2,17.2,34.2,14.9,32.0,36.0,31.0,0.7,30.0,3.3
740,178,SÃO GONÇALO,237.0,-6.835777,-38.311583,A333,São Gonçalo,RJ,2007-12-06 20:00:00,2007-12-06,2007,12,6,20,,981.7,981.8,981.6,826.43,33.5,19.1,35.2,19.1,33.5,14.8,43.0,43.0,31.0,,9.0,2.1
